,ocr_text_raw,math_category
3242,"3. 좌표공간의 두 점 \( \mathrm{A}(1,0,2), \mathrm{B}(2,0, a) \) 에 대하여 선분 AB 를 \( 1: 2 \) 로 외분하는 점이 원점일 때, \( a \) 의 값은?
[2점]
(1) 3
(2) 4
(3) 5
(4) 6
(5) 7",공간도형과 공간좌표
3243,"4. 두 사건 \( A, B \) 가 서로 독립이고
\[
\mathrm{P}(A)=\frac{2}{3}, \mathrm{P}(A \cup B)=\frac{7}{9}
\]

일 때, \( \mathrm{P}(B) \) 의 값은? [3점]
(1) \( \frac{2}{9} \)
(2) \( \frac{1}{3} \)
(3) \( \frac{4}{9} \)
(4) \( \frac{5}{9} \)
(5) \( \frac{2}{3} \)",확률
3244,"5. 부등식 \( \log _{3}(x-3)+\log _{3}(x+3) \leq 3 \) 을 만족시키는 모든 정수 \( x \) 의 값의 합은? [3점]
(1) 15
(2) 17
(3) 19
(4) 21
(5) 23",지수함수와 로그함수
3245,"6. 한 개의 주사위를 5 번 던져서 나오는 다섯 눈의 수의 곱이 짝수일 확률은? [3점]
(1) \( \frac{23}{32} \)
(2) \( \frac{25}{32} \)
(3) \( \frac{27}{32} \)
(4) \( \frac{29}{32} \)
(5) \( \frac{31}{32} \)",확률
3246,"7. 두 점 \( \mathrm{F}(5,0), \mathrm{F}^{\prime}(-5,0) \) 을 초점으로 하는 타원이 있다. 점 \( \mathrm{F}^{\prime} \) 을 지나고 기울기가 양수인 직선과 타원의 교점을 각각 \( \mathrm{A}, \mathrm{B} \) 라 하자. 삼각형 ABF 의 둘레의 길이가 52 일 때, 타원의 단축의 길이는? [3점]
(1) 16
(2) 18
(3) 20
(4) 22
(5) 24",이차곡선
3247,"8. 곡선 \( x y-y^{3} \ln x=2 \) 에 대하여 \( x=1 \) 일 때, \( \frac{d y}{d x} \) 의 값은?
[3점]
(1) 0
(2) 2
(3) 4
(4) 6
(5) 8",미분법
3248,"9. 함수 \( f(x)=e^{x^{3}+2 x-2} \) 의 역함수를 \( g(x) \) 라 할 때, \( g^{\prime}(e) \) 의 값은? [3점]
(1) \( \frac{1}{e} \)
(2) \( \frac{1}{3 e} \)
(3) \( \frac{1}{5 e} \)
(4) \( \frac{1}{7 e} \)
(5) \( \frac{1}{9 e} \)",미분법
3249,"10. 실수 전체의 집합에서 연속인 함수 \( f(x) \) 가
\[
\int_{a}^{x} f(t) d t=(x+a-4) e^{x}
\]

을 만족시킬 때, \( f(a) \) 의 값은? (단, \( a \) 는 상수이다.) [3점]
(1) \( e \)
(2) \( e^{2} \)
(3) \( e^{3} \)
(4) \( e^{4} \)
(5) \( e^{5} \)",적분법
3250,"11. 양수 \( k \) 에 대하여 함수 \( f(x)=3^{x-1}+k \) 의 역함수의 그래프를 \( x \) 축의 방향으로 \( k^{2} \) 만큼 평행이동시킨 곡선을 \( y=g(x) \) 라 하자. 두 곡선 \( y=f(x), y=g(x) \) 의 점근선의 교점이 직선 \( y=\frac{1}{3} x \) 위에 있을 때, \( k \) 의 값은? [3점]
(1) 1
(2) \( \frac{3}{2} \)
(3) 2
(4) \( \frac{5}{2} \)
(5) 3",지수함수와 로그함수
3251,"12. 실수 전체의 집합에서 미분가능한 두 함수 \( f(x), g(x) \) 에 대하여 함수 \( h(x) \) 를
\[
h(x)=(g \circ f)(x)
\]

라 할 때. 두 함수 \( f(x), h(x) \) 가 다음 조건을 만족시킨다.
(가) \( f(1)=2, f^{\prime}(1)=3 \)
(나) \( \lim _{x \rightarrow 1} \frac{h(x)-5}{x-1}=12 \)
\( g(2)+g^{\prime}(2) \) 의 값은? [3점]
(1) 5
(2) 7
(3) 9
(4) 11
(5) 13",미분법
3252,"13. 주머니에 \( 1,2,3,4 \) 의 숫자가 하나씩 적혀 있는 4 개의 공이 들어 있다. 이 주머니에서 임의로 2 개의 공을 동시에 꺼낼 때, 꺼낸 공에 적혀 있는 숫자의 합이 소수이면 1 개의 동전을 2 번 던지고, 소수가 아니면 1 개의 동전을 3 번 던진다. 동전의 앞면이 2 번 나왔을 때, 꺼낸 2 개의 공에 적혀 있는 숫자의 합이 소수일 확률은? [3점]
(1) \( \frac{2}{7} \)
(2) \( \frac{5}{14} \)
(3) \( \frac{3}{7} \)
(4) \( \frac{1}{2} \)
(5) \( \frac{4}{7} \)",확률
3253,"14. 함수 \( f(x)=\frac{2 x-2}{x^{2}-2 x+2} \) 에 대하여 곡선 \( y=f(x) \) 와 \( x \) 축 및 \( y \) 축으로 둘러싸인 영역을 \( A \), 곡선 \( y=f(x) \) 와 \( x \) 축 및 직선 \( x=3 \) 으로 둘러싸인 영역을 \( B \) 라 하자. 영역 \( A \) 의 넓이와 영역 \( B \) 의 넓이의 합은? [4점]
(1) \( 2 \ln 2 \)
(2) \( \ln 6 \)
(3) \( 3 \ln 2 \)
(4) \( \ln 10 \)
(5) \( \ln 12 \)",적분법
3254,"15. \( \tan \alpha=-\frac{5}{12}\left(\frac{3}{2} \pi<\alpha<2 \pi\right) \) 이고 \( 0 \leq x<\frac{\pi}{2} \) 일 때, 부등식
\[
\cos x \leq \sin (x+\alpha) \leq 2 \cos x
\]

를 만족시키는 \( x \) 에 대하여 \( \tan x \) 의 최댓값과 최솟값의 합은?
[4점]
(1) \( \frac{31}{12} \)
(2) \( \frac{37}{12} \)
(3) \( \frac{43}{12} \)
(4) \( \frac{49}{12} \)
(5) \( \frac{55}{12} \)",삼각함수
3255,"16. 확률변수 \( X \) 가 평균이 \( m \), 표준편차가 \( \sigma \) 인 정규분포를 따를 때, 실수 전체의 집합에서 정의된 함수 \( f(t) \) 는
\[
f(t)=\mathrm{P}(t \leq X \leq t+2)
\]

이다. 함수 \( f(t) \) 는 \( t=4 \) 에서 최댓값을 갖고, \( f(m)=0.3413 \) 이다. 오른쪽 표준정규분포표를 이용하여 \( f(7) \) 의 값을 구한 것은? [4점]
\begin{tabular}{|c|c|}
\hline\( z \) & \( \mathrm{P}(0 \leq Z \leq z) \) \\
\hline 1.0 & 0.3413 \\
\hline 1.5 & 0.4332 \\
\hline 2.0 & 0.4772 \\
\hline 2.5 & 0.4938 \\
\hline
\end{tabular}
(1) 0.1359
(2) 0.0919
(3) 0.0606
(4) 0.0440
(5) 0.0166",통계
3256,"17. 그림과 같이 길이가 2 인 선분 AB 를 지름으로 하는 반원이 있다. 선분 AB 위의 점 P 에 대하여 \( \overline{\mathrm{QB}}=\overline{\mathrm{QP}} \) 를 만족시키는 반원 위의 점을 Q 라 할 때, \( \angle \mathrm{BQP}=\theta\left(0<\theta<\frac{\pi}{2}\right) \) 라 하자. 삼각형 QPB 의 넓이를 \( S(\theta) \) 라 할 때, \( \lim _{\theta \rightarrow 0+} \frac{S(\theta)}{\theta^{3}} \) 의 값은?
[4점]
(1) \( \frac{1}{4} \)
(2) \( \frac{1}{2} \)
(3) 1
(4) 2
(5) 4",함수의 극한과 연속
3257,"18. 앞면에 숫자 \( 1,2,3,4,5 \) 가 하나씩 적혀 있는 5 장의 카드가 상자에 들어 있다. 이 상자에서 임의로 3 장의 카드를 한 장씩 꺼내고, 꺼낸 순서대로 카드의 뒷면에 숫자 \( 1,2,3 \) 을 차례로 적는다. 이 3 장의 카드 중 앞뒤 양쪽 면에 서로 다른 숫자가 적혀 있는 카드의 개수를 확률변수 \( X \) 라 하자. 예를 들어, 꺼낸 카드의 앞면에 적혀 있는 숫자가 차례로 \( 4,1,3 \) 인 경우는 \( X=2 \) 이다. 다음은 확률변수 \( X \) 의 평균 \( \mathrm{E}(X) \) 를 구하는 과정이다. (단, 상자에서 꺼내기 전 카드의 뒷면에는 숫자가 적혀 있지 않고, 꺼낸 카드는 상자에 다시 넣지 않는다.)

상자에 들어 있는 5 장의 카드 중에서 임의로 3 장의 카드를 한 장씩 꺼내고, 꺼낸 순서대로 카드의 뒷면에 숫자 1,2 , 3 을 차례로 적는 경우의 수는 \( { }_{5} \mathrm{P}_{3}=60 \) 이다.
확률변수 \( X \) 가 가질 수 있는 값은 \( 0,1,2,3 \) 이므로
(i) \( X=0 \) 인 사건은

3 장의 카드 모두 앞뒤 양쪽 면에 적혀 있는 숫자가 서로 같은 경우이다. 그러므로
\[
\mathrm{P}(X=0)=\frac{1}{60}
\]
(ii) \( X=1 \) 인 사건은

앞뒤 양쪽 면에 적혀 있는 숫자가 서로 다른 카드가 1 장이고, 나머지 2 장의 카드는 앞뒤 양쪽 면에 적혀 있는 숫자가 서로 같은 경우이다. 그러므로
\[
\mathrm{P}(X=1)=\text { (가) }
\]
(iii) \( X=2 \) 인 사건은

앞뒤 양쪽 면에 적혀 있는 숫자가 서로 다른 카드가 2 장이고, 나머지 1 장의 카드는 앞뒤 양쪽 면에 적혀 있는 숫자가 서로 같은 경우이다. 그러므로
\[
\mathrm{P}(X=2)=\text { (나) }
\]
(iv) \( X=3 \) 인 사건의 경우에는

확률질량함수의 성질에 의하여
\[
\mathrm{P}(X=3)=1-\left(\frac{1}{60}+\text { (가) }+ \text { (나) }\right)
\]

이다. 따라서
\[
\mathrm{E}(X)=\sum_{k=0}^{3}\{k \times \mathrm{P}(X=k)\}=\text { (다) }
\]

위의 (가), (나), (다)에 알맞은 수를 각각 \( a, b, c \) 라 할 때, \( 10 a+20 b+5 c \) 의 값은? [4점]
(1) 20
(2) 24
(3) 28
(4) 32
(5) 36",통계
3258,"19. 그림과 같이 \( \overline{\mathrm{AB}}=\overline{\mathrm{AD}} \) 이고 \( \overline{\mathrm{AE}}=\sqrt{15} \) 인 직육면체 \( \mathrm{ABCD}-\mathrm{EFGH} \) 가 있다. 선분 BC 위의 점 P 와 선분 EF 위의 점 Q 에 대하여 삼각형 PHQ 의 평면 EFGH 위로의 정사영은 한 변의 길이가 4 인 정삼각형이다. 삼각형 EQH 의 평면 PHQ 위로의 정사영의 넓이는? [4점]
(1) \( \frac{1}{3} \)
(2) \( \frac{2}{3} \)
(3) 1
(4) \( \frac{4}{3} \)
(5) \( \frac{5}{3} \)",평면벡터
3259,"20. 실수 전체의 집합에서 미분가능한 함수 \( f(x) \) 가 모든 실수 \( x \) 에 대하여
\[
f(1+x)=f(1-x), f(2+x)=f(2-x)
\]

를 만족시킨다. 실수 전체의 집합에서 \( f^{\prime}(x) \) 가 연속이고, \( \int_{2}^{5} f^{\prime}(x) d x=4 \) 일 때, <보기>에서 옳은 것만을 있는 대로 고른 것은? [4점]
<보 기>
?. 모든 실수 \( x \) 에 대하여 \( f(x+2)=f(x) \) 이다.
ㄴ. \( f(1)-f(0)=4 \)
ㄷ. \( \int_{0}^{1} f(f(x)) f^{\prime}(x) d x=6 \) 일 때, \( \int_{1}^{10} f(x) d x=\frac{27}{2} \) 이다.
(1) ?
(2) ?
(3) ?, ?
(4) ?, ?
(5) ?, ?, ?",적분법
3260,"21. \( 0<t<1 \) 인 실수 \( t \) 에 대하여 직선 \( y=t \) 와 함수 \( f(x)=\sin x\left(0<x<\frac{\pi}{2}\right) \) 의 그래프가 만나는 점을 P 라 할 때, 곡선 \( y=f(x) \) 위의 점 P 에서 그은 접선의 \( x \) 절편을 \( g(t) \) 라 하자. \( g^{\prime}\left(\frac{2 \sqrt{2}}{3}\right) \) 의 값은? [4점]
(1) -28
(2) -24
(3) -20
(4) -16
(5) -12
",미분법
3261,22. \( { }_{5} \mathrm{P}_{2} \times{ }_{5} \mathrm{C}_{2} \) 의 값을 구하시오. [3점],경우의 수
3262,"23. \( \sec \theta=10 \) 일 때, \( \tan ^{2} \theta \) 의 값을 구하시오. [3점]",삼각함수
3263,"24. 이항분포 \( \mathrm{B}(72, p) \) 를 따르는 확률변수 \( X \) 에 대하여 \( \mathrm{E}(2 X-3)=45 \) 일 때, \( \mathrm{V}(2 X-3) \) 의 값을 구하시오. [3점]",확률
3264,"25. 좌표평면 위를 움직이는 점 P 의 시각 \( t(t>0) \) 에서의 위치 \( \mathrm{P}(x, y) \) 가
\[
x=t+\ln t, y=\frac{1}{2} t^{2}+t
\]

이다. \( \frac{d x}{d t}=\frac{d y}{d t} \) 일 때, 점 P 의 속도를 \( \vec{v} \) 라 하자. \( |\vec{v}|^{2} \) 의 값을 구하시오. [3점]",미분법
3265,"26. 실수 전체의 집합에서 미분가능한 함수 \( f(x) \) 가 다음 조건을 만족시킨다.
(가) \( f(1)=0 \)
(나) 0 이 아닌 모든 실수 \( x \) 에 대하여
\[
\frac{x f^{\prime}(x)-f(x)}{x^{2}}=x e^{x} \text { 이다. }
\]
\( f(3) \times f(-3) \) 의 값을 구하시오. [4점]",적분법
3266,"27. 어느 수영장에 1 번부터 8 번까지 8 개의 레인이 있다.
3 명의 학생이 서로 다른 레인의 번호를 각각 1 개씩 선택할 때, 3 명의 학생이 선택한 레인의 세 번호 중 어느 두 번호도 연속되지 않도록 선택하는 경우의 수를 구하시오. [4점]",확률
3267,"28. 그림과 같이 두 점 \( \mathrm{F}, \mathrm{F}^{\prime} \) 을 초점으로 하는 쌍곡선 \( \frac{x^{2}}{9}-\frac{y^{2}}{16}=1 \) 의 제 1 사분면 위의 점을 P 라 하자. 삼각형 \( \mathrm{PF}^{\prime} \mathrm{F} \) 에 내접하는 원의 반지름의 길이가 3 일 때, 이 원의 중심을 Q 라 하자. 원점 O 에 대하여 \( \overline{\mathrm{OQ}}^{2} \) 의 값을 구하시오. (단, 점 F 의 \( x \) 좌표는 양수이다.) [4점]",이차곡선
3268,"29. 중심이 O 이고 반지름의 길이가 1 인 원이 있다. 양수 \( x \) 에 대하여 원 위의 서로 다른 세 점 \( \mathrm{A}, \mathrm{B}, \mathrm{C} \) 가
\[
x \overrightarrow{\mathrm{OA}}+5 \overrightarrow{\mathrm{OB}}+3 \overrightarrow{\mathrm{OC}}=\overrightarrow{0}
\]

를 만족시킨다. \( \overrightarrow{\mathrm{OA}} \cdot \overrightarrow{\mathrm{OB}} \) 의 값이 최대일 때, 삼각형 ABC 의 넓이를 \( S \) 라 하자. \( 50 S \) 의 값을 구하시오. [4점]",평면벡터
3269,"30. \( x=a(a>0) \) 에서 극댓값을 갖는 사차함수 \( f(x) \) 에 대하여 함수 \( g(x) \) 가
\[
g(x)=\left\{\begin{array}{cl}
\frac{1-\cos \pi x}{f(x)} & (f(x) \neq 0) \\
\frac{7}{128} \pi^{2} & (f(x)=0)
\end{array}\right.
\]

일 때, 함수 \( g(x) \) 는 실수 전체의 집합에서 미분가능하고 다음 조건을 만족시킨다.
(가) \( g^{\prime}(0) \times g^{\prime}(2 a) \neq 0 \)
(나) 함수 \( g(x) \) 는 \( x=a \) 에서 극값을 갖는다.
\( g(1)=\frac{2}{7} \) 일 때, \( g(-1)=\frac{q}{p} \) 이다. \( p+q \) 의 값을 구하시오. (단, \( p \) 와 \( q \) 는 서로소인 자연수이다.) [4점]",미분법
3270,"1. \( 3 \times 27^{\frac{1}{3}} \) 의 값은? [2점]
(1) 6
(2) 9
(3) 12
(4) 15
(5) 18",지수함수와 로그함수
3271,"2. 두 집합 \( A=\{3, a+2,5\}, B=\{b, 6,8\} \) 에 대하여 \( A \cap B=\{4\} \) 일 때, \( a+b \) 의 값은? (단, \( a, b \) 는 실수이다.) [2점]
(1) 2
(2) 4
(3) 6
(4) 8
(5) 10",고1/고2 공통수학
3272,"3. \( \lim _{n \rightarrow \infty} \frac{5 n^{2}-n}{2 n^{2}+1} \) 의 값은? [2점]
(1) \( \frac{1}{2} \)
(2) 1
(3) \( \frac{3}{2} \)
(4) 2
(5) \( \frac{5}{2} \)",수열의 극한
3273,"4. 그림은 함수 \( f: X \rightarrow Y \) 를 나타낸 것이다.
\( f(2)+f^{-1}(3) \) 의 값은? [3점]
(1) 3
(2) 4
(3) 5
(4) 6
(5) 7",고1/고2 공통수학
3274,"5. \( \int_{0}^{3}\left(x^{2}-2\right) d x \) 의 값은? [3점]
(1) 3
(2) \( \frac{10}{3} \)
(3) \( \frac{11}{3} \)
(4) 4
(5) \( \frac{13}{3} \)",적분법
3275,"6. 함수
\[
f(x)=\left\{\begin{array}{ll}
x+1 & (x<2) \\
x^{2}-4 x+a & (x \geq 2)
\end{array}\right.
\]

가 실수 전체의 집합에서 연속일 때, 상수 \( a \) 의 값은? [3점]
(1) 1
(2) 3
(3) 5
(4) 7
(5) 9",함수의 극한과 연속
3276,"7. 함수 \( y=f(x) \) 의 그래프가 그림과 같다.
\( \lim _{x \rightarrow-2-} f(x)+\lim _{x \rightarrow 1+} f(x) \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",함수의 극한과 연속
3277,"8. 좌표평면에서 함수 \( y=\frac{4}{x-3}+a \) 의 그래프가 직선 \( y=x \) 에 대하여 대칭일 때, 상수 \( a \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",고1/고2 공통수학
3278,"9. 두 사건 \( A, B \) 가 서로 독립이고
\[
\mathrm{P}(A)=\frac{1}{3}, \mathrm{P}\left(A^{C}\right)=7 \mathrm{P}(A \cap B)
\]

일 때, \( \mathrm{P}(B) \) 의 값은? (단, \( A^{C} \) 는 \( A \) 의 여사건이다.) [3점]
(1) \( \frac{1}{7} \)
(2) \( \frac{2}{7} \)
(3) \( \frac{3}{7} \)
(4) \( \frac{4}{7} \)
(5) \( \frac{5}{7} \)",확률
3279,"10. 함수 \( y=\sqrt{x-1}+a \) 의 그래프를 \( x \) 축의 방향으로 \( b \) 만큼, \( y \) 축의 방향으로 -1 만큼 평행이동하면 함수 \( y=\sqrt{x-4} \) 의 그래프와 일치한다. \( a+b \) 의 값은? (단, \( a, b \) 는 상수이다.)
[3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",고1/고2 공통수학
3280,"11. 어느 고등학교 3 학년 전체 학생 300 명을 대상으로 영화와 뮤지컬에 대한 관람 희망 여부를 조사한 결과는 다음과 같다.
(단위: 명)
\begin{tabular}{|c|c|c|c|}
\hline 뮤지컬 영화 & 희망함 & 희망하지 않음 & 합계 \\
\hline 희망함 & 90 & 50 & 140 \\
\hline 희망하지 않음 & 120 & 40 & 160 \\
\hline 합계 & 210 & 90 & 300 \\
\hline
\end{tabular}

이 고등학교 3 학년 학생 중에서 임의로 선택한 1 명이 영화 관람을 희망한 학생일 때, 이 학생이 뮤지컬 관람도 희망한 학생일 확률은? [3점]
(1) \( \frac{3}{14} \)
(2) \( \frac{2}{7} \)
(3) \( \frac{5}{14} \)
(4) \( \frac{3}{7} \)
(5) \( \frac{1}{2} \)",확률
3281,"12. 1 보다 큰 두 실수 \( a, b \) 에 대하여
\[
\log _{a} \frac{a^{3}}{b^{2}}=2
\]

가 성립할 때, \( \log _{a} b+3 \log _{b} a \) 의 값은? [3점]
(1) \( \frac{9}{2} \)
(2) 5
(3) \( \frac{11}{2} \)
(4) 6
(5) \( \frac{13}{2} \)",지수함수와 로그함수
3282,"13. 어느 공장에서 생산하는 전기 자동차 배터리 1 개의 용량은 평균이 64.2 , 표준편차가 0.4 인 정규분포를 따른다고 한다.
이 공장에서 생산한 전기 자동차 배터리 중 임의로 1 개를 선택할 때, 이 배터리의 용량이 65 이상일 확률을 오른쪽 표준정규분포표를
\begin{tabular}{|c|c|}
\hline\( z \) & \( \mathrm{P}(0 \leq Z \leq z) \) \\
\hline 1.0 & 0.3413 \\
\hline 1.5 & 0.4332 \\
\hline 2.0 & 0.4772 \\
\hline 2.5 & 0.4938 \\
\hline
\end{tabular} 이용하여 구한 것은? (단, 전기 자동차 배터리 용량의 단위는 kWh 이다.) [3점]
(1) 0.0062
(2) 0.0228
(3) 0.0668
(4) 0.1587
(5) 0.3085",통계
3283,"14. 공차가 0 이 아닌 등차수열 \( \left\{a_{n}\right\} \) 에 대하여 \( a_{9}=2 a_{3} \) 일 때, \( \sum_{n=1}^{24} \frac{\left(a_{n+1}-a_{n}\right)^{2}}{a_{n} a_{n+1}} \) 의 값은? [4점]
(1) \( \frac{3}{14} \)
(2) \( \frac{2}{7} \)
(3) \( \frac{5}{14} \)
(4) \( \frac{3}{7} \)
(5) \( \frac{1}{2} \)",수열
3284,"15. 집합 \( X \) 의 모든 원소의 합을 \( S(X) \) 라 할 때, 실수 전체의 집합의 두 부분집합
\[
\begin{array}{l}
A=\{a, b, c, d, e\} \\
B=\{a+k, b+k, c+k, d+k, e+k\}
\end{array}
\]

에 대하여 다음 조건을 만족시키는 상수 \( k \) 의 값은? [4점]
(가) \( S(A)=37 \)
(나) \( A-B=\{2,4,9\} \)
(다) \( S(A \cup B)=92 \)
(1) 6
(2) 7
(3) 8
(4) 9
(5) 10",고1/고2 공통수학
3285,"16. 어느 수영장에 1 번부터 8 번까지 8 개의 레인이 있다. 3 명의 학생이 서로 다른 레인의 번호를 각각 1 개씩 선택할 때, 3 명의 학생이 선택한 레인의 세 번호 중 어느 두 번호도 연속되지 않도록 선택하는 경우의 수는? [4점]
(1) 120
(2) 132
(3) 144
(4) 156
(5) 168",경우의 수
3286,"17. 공차가 자연수인 등차수열 \( \left\{a_{n}\right\} \) 과 공비가 자연수인 등비수열 \( \left\{b_{n}\right\} \) 이 \( a_{6}=b_{6}=9 \) 이고, 다음 조건을 만족시킨다.
\[
\begin{array}{l}
\text { (가) } a_{7}=b_{7} \\
\text { (나) } 94<a_{11}<109
\end{array}
\]
\( a_{7}+b_{8} \) 의 값은? [4점]
(1) 96
(2) 99
(3) 102
(4) 105
(5) 108",수열
3287,"18. 앞면에 숫자 \( 1,2,3,4,5 \) 가 하나씩 적혀 있는 5 장의 카드가 상자에 들어 있다. 이 상자에서 임의로 3 장의 카드를 한 장씩 꺼내고, 꺼낸 순서대로 카드의 뒷면에 숫자 \( 1,2,3 \) 을 차례로 적는다. 이 3 장의 카드 중 앞뒤 양쪽 면에 서로 다른 숫자가 적혀 있는 카드의 개수를 확률변수 \( X \) 라 하자.
예를 들어, 꺼낸 카드의 앞면에 적혀 있는 숫자가 차례로 \( 4,1,3 \) 인 경우는 \( X=2 \) 이다. 다음은 확률변수 \( X \) 의 평균 \( \mathrm{E}(X) \) 를 구하는 과정이다. (단, 상자에서 깨내기 전 카드의 뒷면에는 숫자가 적혀 있지 않고, 꺼낸 카드는 상자에 다시 넣지 않는다.)

상자에 들어 있는 5 장의 카드 중에서 임의로 3 장의 카드를 한 장씩 꺼내고, 꺼낸 순서대로 카드의 뒷면에 숫자 1,2,3 을 차례로 적는 경우의 수는 \( { }_{a} \mathrm{P}_{3}=60 \) 이다.
확률변수 \( X \) 가 가질 수 있는 값은 \( 0,1,2,3 \) 이므로
(i) \( X=0 \) 인 사건은

3 장의 카드 모두 앞뒤 양쪽 면에 적혀 있는 숫자가 서로 같은 경우이다. 그러므로
\[
\mathrm{P}(X=0)=\frac{1}{60}
\]
(ii) \( X=1 \) 인 사건은

앞뒤 양쪽 면에 적혀 있는 숫자가 서로 다른 카드가 1 장이고, 나머지 2 장의 카드는 앞뒤 양쪽 면에 적혀 있는 숫자가 서로 같은 경우이다. 그러므로
\[
\mathrm{P}(X=1)=\text { (가) }
\]
(iii) \( X=2 \) 인 사건은

앞뒤 양쪽 면에 적혀 있는 숫자가 서로 다른 카드가 2 장이고, 나머지 1 장의 카드는 앞뒤 양쪽 면에 적혀 있는 숫자가 서로 같은 경우이다. 그러므로
\[
\mathrm{P}(X=2)=\text { (나) }
\]
(iv) \( X=3 \) 인 사건의 경우에는

확률질량함수의 성질에 의하여
\[
\mathrm{P}(X=3)=1-\left(\frac{1}{60}+(\text { 가 })+(\text { 나 })\right)
\]

이다. 따라서
\[
\mathrm{E}(X)=\sum_{k=0}^{3}\{k \times \mathrm{P}(X=k)\}=\text { (나) }
\]

위의 (가), (나), (다)에 알맞은 수를 각각 \( a, b, c \) 라 할 때, \( 10 a+20 b+5 c \) 의 값은? [4점]
(1) 20
(2) 24
(3) 28
(4) 32
(5) 36",통계
3288,"19. 그림과 같이 한 변의 길이가 3 인 정삼각형 \( \mathrm{A}_{1} \mathrm{~B}_{1} \mathrm{C}_{1} \) 이 있다. 세 선분 \( \mathrm{A}_{1} \mathrm{~B}_{1}, \mathrm{~B}_{1} \mathrm{C}_{1}, \mathrm{C}_{1} \mathrm{~A}_{1} \) 을 \( 1: 2 \) 로 내분하는 점을 각각 \( \mathrm{A}_{2}, \mathrm{~B}_{2}, \mathrm{C}_{2} \) 라 하자. 선분 \( \mathrm{B}_{2} \mathrm{C}_{1} \) 을 지름으로 하는 반원의 내부와 선분 \( \mathrm{B}_{2} \mathrm{C}_{2} \) 를 지름으로 하는 반원의 외부의 공통부분인 -7 모양의 도형에 색칠하여 얻은 그림을 \( R_{1} \) 이라 하자.
그림 \( R_{1} \) 에서 세 선분 \( \mathrm{A}_{2} \mathrm{~B}_{2}, \mathrm{~B}_{2} \mathrm{C}_{2}, \mathrm{C}_{2} \mathrm{~A}_{2} \) 를 1:2 로 내분하는 점을 각각 \( \mathrm{A}_{3}, \mathrm{~B}_{3}, \mathrm{C}_{3} \) 이라 하자. 선분 \( \mathrm{B}_{3} \mathrm{C}_{2} \) 를 지름으로 하는 반원의 내부와 선분 \( \mathrm{B}_{3} \mathrm{C}_{3} \) 을 지름으로 하는 반원의 외부의 공통부분인 모양의 도형에 색칠하여 얻은 그림을 \( R_{2} \) 라 하자.
이와 같은 과정을 계속하여 \( n \) 번째 얻은 그림 \( R_{n} \) 에 색칠되어 있는 부분의 넓이를 \( S_{n} \) 이라 할 때, \( \lim _{n \rightarrow \infty} S_{n} \) 의 값은? [4점]
(1) ?
(2) ?, ?
(3) ?, ?
(4) ?, ?
(5) ?, ?, ?",수열
3289,"20. 최고차항의 계수가 양수인 사차함수 \( f(x)=a x^{4}+b x^{2}+c(a, b, c \) 는 상수 \( ) \) 가 다음 조건을 만족시킨다.
(가) 방정식 \( f(x)=0 \) 의 모든 실근이 \( \alpha, \beta, \gamma \) 이다. (단, \( \alpha<\beta<\gamma \) )
(나) \( f(1)=-\frac{3}{4}, f^{\prime}(-1)=1 \)
<보기>에서 옳은 것만을 있는 대로 고른 것은? [4점]
<보기>
ㄱ. \( f(0)=0 \)
ㄴ. \( f^{\prime}(\alpha)=-4 \)
ㄷ. 방정식 \( |f(x)|=k(x-\alpha) \) 의 서로 다른 실근의 개수가 3 이 되도록 하는 양수 \( k \) 의 범위는 \( \frac{8}{27}<k<4 \) 이다.
(1) \( \frac{11 \pi+8 \sqrt{3}}{32} \)
(2) \( \frac{11 \pi+9 \sqrt{3}}{32} \)
(3) \( \frac{3 \pi+2 \sqrt{3}}{8} \)
(4) \( \frac{12 \pi+9 \sqrt{3}}{32} \)
(5) \( \frac{3 \pi+3 \sqrt{3}}{8} \)",미분법
